98.65,25.40,358.97,14.61
376.36,53.32,136.77,496.54
238.14,22.05,17.31,187.25
398.40,83.54,184.87,162.94
251.29,219.35,325.63,199.61
255.76,180.97,439.95,356.18
440.30,50.90,174.93,491.87
114.77,27.32,164.53,359.58
3.23,271.49,87.20,470.21
49.36,12.60,461.92,434.12
152.35,95.01,417.74,92.62
469.36,97.20,475.89,65.36
270.28,182.31,195.98,187.81
350.35,151.58,345.53,462.94
271.39,288.69,117.14,422.62
130.54,408.00,123.96,88.42
359.24,232.31,209.25,299.25
305.83,130.18,473.61,77.59
468.05,328.77,217.72,202.69
115.62,47.96,482.50,443.87
433.15,173.30,468.13,477.17
496.59,243.22,146.08,319.69
178.98,237.46,63.48,59.47
170.68,306.37,384.46,375.05
410.38,102.66,394.76,364.53
400.29,179.08,480.37,486.07
332.19,108.06,409.28,311.09
62.72,254.95,463.91,128.20
466.37,328.64,483.16,164.85
361.45,339.64,39.13,285.06
367.48,322.86,311.61,241.42
251.37,293.61,39.89,349.14
149.20,260.97,350.15,132.51
278.30,12.14,190.48,173.47
229.02,186.64,193.17,81.86
238.85,471.86,96.44,475.04
147.05,426.48,132.54,331.66
50.46,78.44,240.14,272.13
99.43,412.04,359.19,187.96
138.86,410.97,312.39,181.05
205.35,479.80,145.75,276.22
324.38,389.80,472.77,35.24
132.31,111.01,78.24,112.97
159.79,188.43,497.78,46.22
333.81,82.84,477.97,400.09
170.14,145.65,390.22,141.94
339.38,181.22,212.70,163.70
114.80,286.05,319.45,364.04
163.97,439.97,82.50,135.50
191.37,450.65,271.99,76.41
322.56,363.48,79.07,440.43
317.63,419.86,244.09,482.39
309.21,233.86,70.06,388.53
337.27,94.78,425.31,290.65
477.12,252.10,439.74,351.17
477.38,202.95,429.26,118.91
489.76,437.40,297.89,86.80
371.19,37.85,436.01,460.30
85.30,370.83,382.91,26.05
341.85,138.08,342.67,338.01
78.16,171.95,174.86,115.73
498.02,21.76,103.78,168.98
400.37,231.73,330.75,420.02
427.42,235.89,78.45,311.63
463.01,290.23,35.54,196.51
186.98,362.47,161.33,312.34
152.01,35.03,278.63,341.22
422.31,200.03,210.27,38.62
409.74,101.63,31.57,275.69
273.41,439.66,30.32,315.71
275.78,411.22,478.92,484.35
5.91,4.64,499.99,457.78
147.58,118.15,62.69,318.09
367.48,397.36,78.10,112.78
243.63,3.52,426.53,343.25
316.10,224.92,453.67,371.65
71.25,106.34,450.57,88.21
336.21,496.29,202.65,382.25
476.58,70.71,135.90,496.92
468.83,171.15,211.40,55.84
365.83,467.09,367.18,125.02
152.55,178.17,247.52,293.12
311.22,33.66,442.28,141.63
8.06,377.78,144.64,306.26
91.47,102.83,190.05,98.83
219.86,389.23,468.81,249.83
314.80,231.05,83.94,231.27
371.87,0.85,385.16,408.88
304.09,52.07,72.59,240.40
213.26,118.09,14.16,140.70
372.04,371.96,444.27,101.22
231.36,37.43,215.69,90.58
359.39,190.79,163.29,479.18
73.42,225.12,116.56,271.16
199.07,479.36,182.38,288.76
357.18,205.73,390.49,191.51
34.58,272.15,214.89,208.08
494.34,460.48,278.60,426.12
161.31,282.23,243.01,392.56
311.27,279.40,94.31,181.91
57.92,478.60,181.17,103.29
56.61,306.22,112.78,282.36
495.49,381.81,470.77,45.73
443.65,68.81,207.06,277.25
180.64,406.88,478.86,362.72
158.70,231.51,116.08,173.22
104.46,449.95,166.59,161.22
405.93,34.50,203.02,280.64
171.48,360.99,93.76,201.17
38.54,229.71,466.91,168.30
478.00,235.71,89.04,272.35
311.97,254.57,242.65,228.60
445.43,267.41,245.42,495.76
89.00,110.35,356.40,255.89
301.13,322.78,216.98,239.49
499.82,270.88,18.80,43.91
304.12,438.59,63.13,81.36
473.40,249.90,204.02,259.16
441.00,215.28,106.51,471.40
120.74,148.38,208.93,364.97
134.94,248.79,260.09,311.81
65.36,161.41,112.49,283.03
475.41,391.80,471.41,256.98
270.23,216.97,191.41,266.39
285.79,134.87,291.75,400.82
299.22,231.13,314.53,245.41
209.64,1.89,124.00,494.33
398.29,41.67,429.21,294.42
59.55,343.69,411.39,476.11
118.79,62.95,441.61,374.39
126.23,435.09,175.76,187.64
99.04,406.79,496.24,461.06
231.92,389.89,57.60,487.18
484.49,216.60,30.84,66.33
40.41,9.29,239.10,89.23
312.42,319.21,212.33,281.84
344.95,325.20,498.18,383.11
480.14,261.95,180.39,71.42
113.34,318.75,458.90,387.97
103.84,391.45,164.46,411.47
201.87,423.30,403.02,155.89
437.70,414.18,409.30,161.60
418.41,463.97,493.65,474.78
144.00,132.37,459.39,169.09
284.31,167.56,288.69,318.57
490.09,99.38,120.34,29.76
412.49,380.52,109.65,317.03
459.07,79.72,241.19,198.23
140.03,342.16,59.56,448.98
476.52,362.35,379.81,273.97
442.92,156.83,107.52,419.07
125.39,329.25,11.06,107.75
462.18,178.97,402.03,261.94
487.91,427.21,92.04,389.93
122.55,350.70,214.35,469.42
345.78,372.94,75.62,43.65
455.85,285.86,6.72,125.43
452.94,338.89,481.40,289.52
238.58,257.93,72.90,347.19
256.71,283.50,489.92,391.56
406.77,284.00,455.33,165.88
359.01,69.51,453.72,420.31
162.71,113.62,394.29,464.01
164.52,72.39,298.95,116.94
102.88,104.99,353.95,434.74
150.55,84.97,90.80,351.81
174.75,425.41,244.88,354.03
231.78,120.42,393.42,54.18
423.11,270.77,373.62,13.35
343.96,498.50,438.95,449.76
80.82,134.37,245.81,140.10
482.67,265.66,385.91,109.15
427.08,340.52,259.97,256.89
309.57,99.62,347.21,91.59
262.44,397.49,143.30,221.86
49.51,272.25,484.20,333.70
143.73,249.55,182.90,175.02
301.22,371.58,183.83,83.35
295.84,293.68,348.64,170.21
265.44,98.13,469.72,93.44
184.92,177.86,286.00,452.63
136.48,498.25,11.13,321.02
298.72,397.40,265.03,262.38
310.90,249.37,48.55,373.99
162.36,351.63,307.95,394.90
148.51,330.47,35.93,176.86
374.89,446.02,216.29,179.35
326.84,20.74,69.18,349.77
180.55,84.80,229.50,296.88
76.15,94.20,386.67,432.04
111.83,439.02,227.07,477.56
373.85,372.98,298.39,78.50
305.32,449.71,272.54,230.12
395.83,259.01,113.23,288.34
51.33,302.57,122.95,280.56
434.20,429.84,89.51,124.37
376.26,299.35,17.28,220.73
144.70,53.04,231.51,244.18
192.12,138.55,219.26,413.51
85.59,211.26,77.58,204.46
323.17,193.52,317.04,485.45
386.83,409.26,477.46,202.75
126.54,397.55,379.46,351.90
406.39,120.76,28.21,458.82
55.71,382.05,483.06,455.76
352.11,463.57,73.21,78.82
452.01,225.41,233.22,95.65
77.42,466.91,357.21,189.60
344.22,329.42,240.13,214.57
7.34,117.11,235.84,426.25
11.25,22.98,142.40,97.56
484.88,43.31,388.29,475.30
461.81,452.88,69.14,25.58
21.10,65.39,267.47,226.04
244.09,373.80,63.64,146.66
348.46,477.60,493.99,468.06
499.24,20.91,422.45,136.72
212.28,120.97,90.57,137.37
101.33,117.61,390.29,351.59
488.02,461.42,350.44,487.79
165.53,196.66,310.87,69.38
434.17,166.26,442.15,147.64
476.02,179.15,269.52,306.61
401.06,347.68,95.74,275.55
324.54,311.61,410.66,126.38
60.72,304.32,185.70,419.82
481.55,376.04,488.86,485.68
203.98,332.85,270.49,442.96
394.53,228.07,250.86,47.11
154.23,172.49,85.81,373.81
216.97,103.85,150.62,273.19
254.43,436.77,241.34,270.30
413.88,38.75,496.91,485.94
108.01,489.64,405.19,5.74
6.47,102.31,73.09,339.05
131.77,405.31,421.17,141.15
205.05,8.91,333.89,342.63
173.69,112.34,427.05,420.26
467.93,154.44,447.67,487.54
148.43,121.59,164.21,362.45
211.84,43.38,58.93,467.57
447.60,144.76,242.67,155.95
301.55,400.21,411.94,357.09
39.20,123.93,137.78,22.98
175.04,462.94,28.23,469.45
86.90,185.94,149.68,16.73
319.40,168.23,43.70,333.19
443.38,485.84,104.41,108.76
286.78,179.74,276.42,372.68
269.38,460.43,163.05,181.34
394.48,129.64,438.73,210.61
113.47,105.06,365.96,345.39
201.22,462.45,476.82,475.74
162.47,121.75,167.05,412.64
394.34,446.70,436.13,115.51
247.16,40.42,467.87,163.18
306.58,412.35,168.48,200.61
252.87,279.79,240.99,276.47
225.66,498.48,449.48,263.42
389.49,219.91,21.61,274.42
263.77,89.15,144.44,366.48
82.74,216.24,169.93,56.03
40.42,239.07,218.47,127.22
391.25,486.89,385.42,458.93
335.12,112.13,201.01,88.47
275.08,86.46,311.45,265.13
432.68,398.11,212.63,84.36
14.10,356.00,438.56,247.24
132.65,94.62,50.71,446.45
227.81,189.10,434.99,482.30
347.21,16.88,388.24,479.93
284.61,283.85,50.96,242.60
380.11,250.04,278.47,453.09
158.61,107.94,498.83,284.89
468.97,215.92,118.64,475.52
283.06,285.95,159.42,62.59
141.86,339.05,340.95,135.92
259.48,53.86,198.05,162.70
125.46,363.09,143.03,114.56
202.86,217.30,143.19,277.73
81.77,465.94,462.80,61.71
182.58,183.15,402.02,284.87
365.81,155.55,499.95,496.02
267.48,228.45,206.15,396.68
65.92,244.34,497.44,214.93
402.35,258.62,99.09,155.03
283.71,100.75,304.67,489.08
420.96,133.69,367.50,475.54
431.46,305.08,35.18,63.71
374.23,315.14,229.56,279.28
186.93,334.23,106.78,310.63
417.96,150.23,487.01,19.49
286.87,416.00,341.38,376.12
312.40,355.07,311.19,102.79
261.29,484.78,59.05,42.70
243.61,494.95,186.20,135.01
95.89,119.47,398.13,444.98
152.42,181.93,60.16,241.38
207.36,29.55,471.57,124.35
66.38,411.26,177.51,13.18
183.56,249.70,111.49,463.96
243.40,189.60,85.01,460.15
65.51,308.29,487.34,117.78
321.03,14.95,138.38,172.99
117.82,124.76,321.97,481.94
285.43,218.33,144.55,32.23
67.40,473.44,75.99,315.51
177.51,39.16,427.54,167.88
443.70,109.13,31.93,116.00
13.62,318.59,244.68,133.26
170.56,212.17,109.65,286.15
216.23,259.36,88.47,297.80
30.32,119.01,105.00,86.25
331.51,234.42,328.94,251.08
73.54,204.28,3.50,47.50
496.56,158.85,242.26,56.36
360.66,295.78,388.86,215.68
77.67,444.82,60.63,59.46
450.14,208.49,325.95,369.02
86.88,373.95,62.63,12.40
371.55,414.63,294.71,219.51
67.89,301.08,307.83,196.12
197.01,469.12,182.02,340.54
255.09,298.54,373.99,297.95
294.31,382.53,438.10,485.37
88.79,155.34,150.38,402.40
267.59,396.03,116.28,368.90
372.66,22.86,393.19,491.54
328.74,275.80,331.22,285.14
87.24,12.19,129.50,490.81
378.67,467.63,234.24,400.27
348.53,114.84,417.24,397.34
56.93,354.96,47.55,41.73
164.27,294.23,481.98,483.07
403.45,192.12,140.25,412.07
318.92,322.64,408.99,101.47
283.68,410.92,336.21,154.43
138.58,470.54,283.84,196.64
325.82,62.61,230.95,241.22
189.04,210.91,167.47,433.81
343.21,437.88,409.73,39.88
454.21,78.13,405.85,337.64
161.05,311.92,362.51,135.90
361.11,197.99,157.72,315.45
359.21,265.79,384.93,475.18
237.84,111.70,390.90,138.07
18.51,304.99,107.84,396.59
495.58,280.01,253.01,212.18
437.16,264.49,94.87,100.12
383.45,477.84,214.96,107.98
176.48,449.67,16.05,251.25
434.04,18.92,412.43,322.63
8.44,136.80,132.84,7.79
249.86,328.88,419.73,488.45
486.18,169.02,174.75,367.59
291.13,306.84,196.79,207.49
476.14,111.31,66.44,234.80
384.37,472.57,128.73,291.57
304.29,270.10,49.85,113.77
87.75,307.23,487.19,419.19
291.13,93.25,80.11,209.78
84.93,316.70,425.90,47.65
233.00,301.01,193.34,215.93
480.46,232.90,250.86,489.47
36.11,166.11,80.95,215.95
382.23,204.07,231.66,449.62
167.91,471.90,293.22,96.25
32.37,205.15,92.63,83.04
60.62,228.28,211.33,194.08
147.39,407.74,200.20,409.37
282.27,417.01,354.76,325.37
395.05,486.10,416.87,315.13
226.05,153.08,461.33,483.02
139.48,24.34,141.42,411.12
185.70,296.36,215.15,218.80
235.43,2.34,210.69,455.29
228.95,220.45,38.86,218.68
346.46,339.85,344.06,212.93
355.87,139.45,287.86,111.89
129.99,433.60,127.46,387.07
19.72,160.47,289.00,8.90
138.83,495.36,121.14,456.89
148.00,195.05,62.43,34.71
239.18,233.30,337.40,191.65
140.51,12.46,30.32,263.03
402.47,134.72,54.91,66.26
17.58,40.56,374.04,68.86
363.86,337.26,388.15,303.26
15.62,460.51,317.85,431.61
296.67,170.47,396.34,133.97
493.92,394.15,187.58,373.03
64.85,406.32,425.41,153.19
388.80,427.84,448.49,2.81
485.41,97.65,319.43,425.26
393.02,325.30,138.60,155.85
205.39,212.98,287.92,298.44
181.83,168.10,217.65,123.84
144.87,379.58,250.78,471.13
139.77,267.65,294.64,149.93
471.84,201.96,137.16,112.35
134.60,115.96,432.24,226.53
439.25,173.68,439.00,74.27
298.72,131.23,156.60,95.63
237.25,310.01,178.21,22.20
1.24,231.02,37.44,406.75
468.92,42.61,497.06,271.26
109.78,52.66,319.80,138.40
190.79,309.92,267.91,267.84
494.62,358.88,9.00,435.32
446.04,418.58,418.69,408.19
70.63,173.03,496.85,322.10
165.83,93.38,476.86,160.98
213.29,17.99,122.09,162.85
448.34,76.38,274.31,203.19
163.93,223.06,169.71,387.94
149.08,47.41,160.68,131.10
152.33,249.20,250.06,94.19
5.55,421.35,475.04,356.47
14.82,273.09,384.18,73.27
171.59,161.10,439.94,241.60
16.54,394.68,496.87,60.80
12.84,376.57,398.10,434.62
49.79,318.18,340.72,28.32
35.47,436.08,100.09,273.70
199.02,244.40,30.16,97.93
259.64,186.89,454.99,479.14
13.79,112.43,291.55,236.74
208.45,380.68,64.70,468.99
319.77,10.18,164.86,312.28
106.94,432.15,46.44,119.64
411.56,148.88,274.29,271.65
370.66,220.39,371.69,132.79
123.42,355.16,231.31,68.52
415.92,407.67,305.41,280.69
24.37,460.44,372.80,416.86
103.19,497.00,491.28,347.60
493.05,483.07,353.33,97.50
357.98,442.51,159.47,130.69
495.53,306.28,43.02,486.83
130.88,300.62,59.77,402.93
430.87,42.64,85.20,179.27
269.95,106.05,112.22,385.02
448.06,9.57,411.83,294.75
491.44,26.58,190.58,98.61
303.07,55.05,406.50,12.25
368.63,31.37,435.27,164.80
140.87,22.18,202.82,180.51
382.27,96.60,355.71,373.05
493.62,351.82,102.01,32.40
263.46,347.29,293.76,290.41
35.72,474.13,428.44,415.72
174.43,485.71,98.33,121.07
160.70,50.54,362.46,497.53
66.78,100.32,219.98,337.59
130.11,82.38,488.71,223.43
143.36,216.14,137.43,90.68
393.92,418.97,416.53,158.58
282.84,134.63,482.49,305.98
20.58,123.54,298.13,244.47
257.27,372.79,457.37,62.74
265.04,430.24,421.91,354.05
403.65,134.58,128.44,158.03
228.63,160.59,191.95,301.64
494.04,28.64,431.65,188.67
31.17,58.42,19.68,449.48
5.22,463.57,145.02,386.43
152.13,439.76,124.83,149.78
119.78,221.95,108.65,234.75
264.24,56.48,96.85,71.93
392.21,414.88,243.53,403.37
158.32,244.05,495.87,478.47
439.69,382.52,232.62,484.91
35.77,383.37,341.93,30.63
217.54,148.66,296.55,329.75
353.39,356.24,19.08,310.23
382.55,287.89,305.17,291.11
184.82,38.69,398.45,231.83
294.72,244.66,5.96,230.24
289.68,328.31,328.81,323.73
484.50,51.82,97.39,430.40
492.79,172.73,354.57,383.25
403.67,232.75,235.01,158.57
156.52,462.01,415.58,278.90
419.77,445.43,440.66,297.94
176.51,243.22,399.28,44.31
9.94,284.30,193.66,336.90
85.65,70.44,33.43,25.11
67.80,159.47,378.97,132.23
192.48,112.41,321.02,291.61
8.72,353.50,127.75,115.76
384.37,318.66,260.55,189.86
351.71,151.54,54.72,190.67
408.27,351.88,81.80,382.11
462.78,105.81,102.99,158.66
300.74,451.81,122.80,30.54
314.69,422.33,246.15,427.76
133.57,96.20,253.14,332.33
91.27,130.72,94.58,427.24
198.51,395.13,137.80,163.70
96.34,7.95,474.77,256.23
367.67,260.44,155.97,496.22
443.88,411.65,386.06,193.12
164.11,425.39,365.15,235.51
449.79,296.29,309.72,383.43
305.97,441.83,490.38,14.92
323.18,250.81,50.47,92.67
76.09,340.54,73.43,88.57
52.39,251.02,26.03,242.04
221.34,396.07,269.67,449.61
324.86,312.49,61.12,257.39
64.33,389.02,247.35,293.85
302.55,83.81,45.82,463.58
275.57,157.33,35.70,141.96
336.69,20.42,126.87,389.16
291.82,399.84,318.14,30.20
484.46,201.76,342.82,387.88
144.36,452.88,161.01,494.08
270.24,306.21,477.56,485.26
22.42,135.40,292.16,492.46
398.89,350.41,92.33,354.79
355.84,315.94,367.08,179.17
57.13,77.07,61.31,481.98
122.65,118.76,461.38,8.72
105.18,251.22,258.34,432.76
466.10,453.65,196.25,277.00
397.71,451.99,354.71,156.62
6.20,437.91,475.95,35.21
434.59,160.37,155.50,63.99
131.26,386.10,296.48,110.37
403.74,495.08,150.16,241.08
299.28,394.68,368.28,251.62
42.32,357.78,474.82,110.55
368.67,404.20,209.05,224.22
30.07,431.12,129.16,462.43
383.27,447.38,272.78,187.68
194.93,436.17,338.29,414.12
86.02,4.88,107.44,308.15
216.14,316.14,276.99,147.57
450.87,499.20,17.44,375.19
386.56,219.90,267.99,288.11
301.72,349.55,208.80,443.61
8.72,414.75,17.21,452.07
339.09,288.32,271.50,46.53
225.44,474.25,178.71,421.86
290.94,430.97,400.45,273.91
364.77,183.86,394.25,208.47
376.22,386.12,414.33,434.18
276.01,372.45,457.80,157.89
231.01,196.38,334.83,427.08
176.37,448.60,39.62,179.12
280.63,110.13,244.45,263.83
409.23,443.76,300.37,349.07
162.18,296.17,115.39,481.74
247.79,455.43,210.13,473.91
248.75,255.88,385.10,353.75
346.53,233.17,57.53,482.17
206.22,47.17,296.66,178.96
166.42,32.60,317.06,142.07
113.90,499.46,323.16,172.14
302.27,358.19,395.23,208.63
230.33,409.74,196.94,443.24
180.99,266.17,169.68,474.91
410.25,94.16,283.72,491.15
206.98,282.62,280.02,263.88
219.90,295.28,177.37,492.11
105.90,51.23,19.37,286.71
34.71,229.32,274.97,165.48
277.15,10.10,271.11,232.49
419.14,263.29,25.60,211.52
461.46,138.74,133.82,497.58
62.63,217.14,266.65,263.45
478.85,20.73,382.69,196.94
160.64,284.41,269.91,15.90
345.96,190.17,355.35,294.53
214.71,326.74,364.85,170.47
258.75,466.73,161.25,3.70
428.36,120.81,54.67,272.81
198.06,257.88,102.39,109.82
244.13,371.52,192.67,250.16
368.46,207.81,91.38,492.83
336.99,476.84,117.21,59.64
341.33,145.64,496.45,367.97
220.42,66.14,314.57,382.32
105.42,382.71,412.07,448.84
74.41,46.66,149.33,388.50
12.04,143.49,161.40,10.59
430.56,479.24,464.45,476.93
324.61,454.54,96.11,482.09
122.15,122.72,121.36,319.07
486.08,117.94,264.46,348.37
458.83,180.47,57.64,66.47
229.19,186.23,116.87,355.11
474.29,350.98,18.87,486.77
168.82,357.24,471.59,129.98
396.10,424.94,245.81,396.49
36.68,464.87,394.12,269.66
444.99,168.86,416.87,467.72
273.61,182.53,115.48,189.06
377.82,458.12,155.12,379.04
144.15,455.48,43.71,185.18
43.93,50.02,19.64,194.62
191.38,37.08,74.54,123.83
354.68,82.85,249.46,398.21
443.65,324.69,178.65,355.94
54.96,61.48,383.78,73.11
44.35,234.09,228.92,275.25
415.52,357.70,410.50,368.01
458.86,120.76,75.23,379.21
20.52,138.05,451.51,223.85
268.08,40.75,438.11,343.73
368.16,379.82,130.55,104.86
419.43,314.01,101.87,477.39
280.66,402.24,107.81,149.32
81.56,376.38,271.60,44.61
192.43,499.27,465.19,205.24
213.87,88.35,165.35,158.90
158.45,259.12,402.35,55.16
250.28,273.31,64.53,472.50
19.56,181.91,271.64,374.10
76.82,315.93,259.22,458.66
259.22,439.51,19.66,23.72
98.39,407.40,353.63,309.44
351.71,150.53,222.74,422.66
180.53,176.71,93.70,373.81
445.33,165.10,436.58,242.73
391.54,131.27,41.72,81.83
480.14,445.97,296.16,147.17
288.25,251.98,103.96,0.11
44.68,461.95,40.27,230.53
256.00,467.42,206.51,461.18
113.94,460.72,42.35,126.94
268.04,61.63,55.81,427.60
164.16,91.47,274.22,405.99
498.10,272.92,132.43,337.84
444.57,3.09,2.90,258.05
476.66,169.35,460.80,101.14
465.67,153.04,436.67,180.52
418.63,427.86,245.38,397.23
217.29,158.38,140.37,304.20
212.38,407.38,76.62,159.40
439.53,171.87,424.01,394.56
397.68,298.40,134.73,475.81
402.17,18.54,305.64,193.30
328.49,447.67,0.97,444.84
275.94,70.16,275.68,50.08
22.78,396.60,197.53,105.74
23.89,454.02,133.59,385.59
213.46,14.80,102.74,155.28
312.11,481.63,261.61,214.76
204.56,440.47,454.23,54.16
91.40,364.74,445.64,385.09
358.72,82.57,99.27,168.53
478.11,422.16,108.14,76.26
434.17,84.51,258.13,225.02
161.90,34.48,339.51,346.28
89.16,409.95,355.86,37.64
373.99,205.22,431.24,199.26
9.32,407.41,476.06,145.06
125.96,155.39,327.47,403.23
293.83,344.11,421.99,439.77
10.34,290.92,215.87,411.62
364.90,134.99,170.07,300.24
274.14,413.61,311.93,225.98
466.02,187.61,99.89,101.28
162.36,312.56,349.03,364.69
14.68,336.40,428.98,184.03
235.85,409.69,315.97,73.52
485.33,181.21,203.45,161.28
495.49,51.17,173.96,197.66
360.02,337.42,339.49,411.37
349.09,145.15,17.40,362.42
493.85,110.82,89.80,175.82
196.42,449.04,92.66,89.74
231.07,261.81,407.89,222.96
423.44,53.69,371.34,55.52
497.94,197.01,428.13,462.53
39.79,33.70,29.45,37.49
352.54,239.97,299.79,59.77
417.10,398.96,119.63,255.96
113.27,58.52,370.66,258.60
30.53,205.92,156.67,260.76
165.41,326.92,420.35,9.60
52.96,422.50,149.24,381.47
155.80,309.50,34.32,140.60
93.65,1.67,74.70,25.04
423.96,340.83,499.35,38.08
305.13,70.76,104.19,93.79
241.83,390.13,188.06,391.12
325.87,373.79,419.52,396.96
235.10,108.59,233.06,202.28
463.90,348.45,114.85,355.55
448.39,342.26,63.17,71.20
397.75,14.65,352.87,117.35
482.56,56.84,210.49,198.34
78.87,310.40,411.51,316.07
380.92,317.82,72.46,431.59
363.18,180.14,193.19,163.91
330.40,123.42,496.55,192.78
127.17,129.79,169.14,417.03
182.88,115.48,290.67,377.64
164.73,108.34,37.61,184.08
464.03,296.87,417.24,18.63
250.95,340.70,126.74,403.03
175.60,94.15,442.01,326.22
395.70,38.85,344.67,72.00
278.27,149.97,283.24,79.31
14.04,83.09,233.68,67.28
452.78,357.49,409.81,389.22
63.64,71.80,112.37,304.79
168.24,117.92,44.11,420.46
396.79,44.54,177.71,339.88
477.47,12.98,309.83,382.87
233.44,154.09,368.07,266.97
78.33,375.09,31.21,56.45
135.54,435.53,446.42,165.92
26.30,340.05,345.21,444.19
206.95,256.13,426.09,231.71
168.92,274.51,291.50,261.57
66.00,3.79,185.35,205.81
491.13,1.80,182.97,77.03
21.72,43.47,141.78,64.63
180.15,454.46,317.46,109.15
377.09,117.68,177.37,123.34
194.21,442.97,470.69,68.47
25.96,21.08,112.21,478.41
217.93,375.82,263.24,148.06
227.33,451.98,223.61,48.53
488.91,435.12,243.83,162.23
476.09,235.78,484.72,371.24
63.14,55.48,332.42,35.30
255.25,151.35,412.87,496.85
315.61,43.38,86.95,178.65
345.72,269.52,375.58,114.71
351.19,448.85,194.34,32.01
149.44,273.01,201.71,390.62
333.67,8.08,313.45,29.31
265.10,361.48,228.64,149.87
125.17,61.94,154.88,67.92
329.15,257.10,485.77,15.02
196.13,185.32,305.79,39.35
183.50,98.80,301.37,381.93
409.82,413.53,196.57,209.94
335.69,176.24,96.75,204.71
439.97,233.46,365.11,358.85
438.74,68.09,233.69,117.19
256.35,245.56,467.40,15.06
218.37,358.53,494.05,129.00
234.59,267.00,246.91,388.96
473.29,413.77,36.96,248.80
498.87,53.25,183.27,161.02
97.52,177.88,56.63,214.13
312.75,338.47,433.95,397.03
122.16,313.91,14.40,240.47
246.48,123.86,63.90,490.80
242.52,62.14,206.36,494.90
485.77,443.51,43.24,104.39
465.47,403.59,172.55,108.48
444.08,315.65,127.39,325.36
67.68,49.58,440.91,260.07
182.14,89.60,21.01,42.62
135.00,29.93,434.39,203.53
267.60,474.93,351.21,58.50
93.49,380.97,487.57,378.67
117.81,13.36,318.73,346.12
176.65,267.97,427.98,116.99
250.05,399.30,312.60,324.59
390.86,230.35,52.58,92.79
58.65,84.54,73.84,171.61
482.96,112.02,147.88,148.51
301.78,218.64,408.04,380.08
86.71,203.18,280.72,187.12
372.83,127.16,380.56,389.43
6.71,7.71,370.60,14.52
189.97,38.42,33.63,172.44
264.29,99.50,479.71,240.05
204.34,301.38,357.52,114.25
411.36,225.33,39.20,292.47
490.15,13.60,408.83,287.82
58.13,97.61,468.45,212.71
294.81,468.29,250.85,317.07
162.67,198.61,262.85,218.12
79.95,372.48,304.41,53.49
182.43,94.73,251.46,471.07
27.23,63.03,394.91,482.73
180.79,51.73,100.58,215.28
341.87,83.49,183.18,340.24
318.86,480.79,438.19,471.63
124.94,437.41,98.62,99.51
372.01,346.40,190.03,364.60
377.73,307.34,88.95,216.32
45.41,207.65,155.27,219.98
180.70,227.21,404.53,227.23
354.07,427.28,490.77,466.90
68.91,68.53,79.30,34.70
366.58,165.50,245.04,331.26
484.83,328.06,57.70,64.19
169.92,283.27,419.48,95.22
368.75,74.38,139.29,336.73
58.39,445.13,54.69,188.85
397.48,277.71,387.32,440.98
241.74,302.09,443.56,200.47
222.11,262.18,387.39,380.38
467.53,490.55,184.69,359.17
366.05,317.09,149.12,150.05
400.00,248.16,485.89,42.24
343.19,319.50,22.52,279.44
350.61,424.42,34.84,83.11
262.13,18.34,200.39,52.12
84.29,193.45,57.09,280.56
78.33,105.94,232.37,439.28
118.27,445.56,56.32,129.97
398.41,59.54,192.87,426.30
228.76,404.03,449.75,168.05
157.22,76.80,265.49,375.45
146.83,125.75,125.89,364.22
338.06,149.03,272.25,43.68
31.53,342.75,341.08,369.08
45.29,199.68,455.48,84.72
143.02,257.95,348.28,249.54
69.09,397.93,176.59,55.85
329.08,224.94,323.35,468.20
418.44,137.34,266.93,441.11
235.50,89.45,272.85,258.67
109.90,299.26,148.28,161.20
234.49,407.28,348.25,349.55
95.16,460.74,106.63,434.08
475.15,220.30,163.43,289.57
129.72,316.60,245.42,179.83
448.03,278.95,50.57,477.68
255.35,314.31,146.11,107.48
287.20,286.46,192.83,1.31
191.94,193.31,217.50,176.22
46.52,122.05,422.32,140.80
80.05,43.16,88.67,102.40
294.63,373.26,314.60,286.16
113.40,266.43,248.33,196.45
348.98,353.34,411.35,263.46
351.40,325.65,468.06,127.35
275.84,366.35,240.83,258.21
490.14,396.02,447.31,384.51
416.13,294.13,208.72,11.60
274.66,479.99,73.80,202.07
431.16,241.68,113.08,10.64
95.99,377.78,129.62,169.67
434.62,464.66,335.32,311.38
471.78,296.06,477.90,305.72
187.07,168.99,346.47,351.37
47.23,177.09,178.06,176.60
485.95,397.72,425.05,203.46
117.23,135.36,2.98,246.87
294.89,419.25,467.84,447.79
120.09,191.81,476.89,149.74
243.04,473.93,85.70,427.93
273.75,467.04,119.91,364.02
109.35,123.82,217.65,67.63
144.15,63.40,499.55,124.62
237.06,138.74,348.46,363.48
479.21,297.95,249.41,373.60
81.26,146.25,245.52,467.37
221.52,151.79,408.19,133.95
138.90,40.26,32.14,77.05
68.03,341.63,37.57,63.48
166.56,135.37,43.91,215.62
350.14,382.06,203.06,212.37
431.03,80.96,486.60,366.08
338.22,448.34,100.26,128.95
368.76,466.18,276.21,320.85
491.39,415.87,39.37,91.62
3.43,332.27,263.58,195.19
229.85,177.93,277.04,114.27
215.93,241.79,60.36,318.52
465.83,20.74,215.91,150.75
329.22,324.85,475.86,403.29
106.55,446.75,147.87,151.96
12.63,45.49,75.25,437.37
